;Transformation;Suppressed tuples;C4.5.acc1;C4.5.acc2;LR.acc1;LR.acc2;AECS;Disc.;Precision;Loss;Ambiguity;KL-Div.;NUEntropy;NUEntropyN
ADULT;[1, 0, 1, 3, 0, 0, 2];7%;0.7421327099442547;0.0;0.710979547900969;0.10873549175320653;0.0024821548337644918;0.08004305314527561;0.6012958595015487;0.5974621658429436;0.06971493994917964;0.4209943143605607;0.5583002659298931;0.6534717503210578
ADULT;[0, 1, 1, 3, 0, 0, 2];5%;0.996942995864053;0.1751767478397489;0.9653749551489056;0.14599877825290078;0.0035026334477452955;0.07403509434151372;0.4886541248685669;0.454882252773672;0.045550818354220465;0.41159787417944527;0.6235750644872878;0.5468424393162596
ADULT;[1, 3, 0, 0, 1, 0, 2];4%;0.4984714979320264;0.7274155538098985;0.44043774668101904;0.5503970678069641;0.0026411725039647525;0.0767309118631691;0.4868247179516326;0.37256824051819604;0.04214844071484927;0.41301348387366016;0.5925176158558048;0.5224905347791191
ADULT;[0, 4, 0, 0, 1, 0, 2];3%;0.46772163279985596;0.767478397486254;0.4773950484391818;0.5216860109957234;0.003286894680360092;0.07540215183091036;0.376559436187445;0.33791193129335584;0.030394834770096055;0.46766690425713886;0.6215482099630585;0.4090749568493897
ADULT;[1, 2, 1, 0, 1, 0, 2];4%;0.7326020499910089;0.8122545168892391;0.7307140294223181;0.6218692730604763;0.002626562184799511;0.05889460536497272;0.5865895592372617;0.4933065013654452;0.03556629441709601;0.5348785244637241;0.5782113491241522;0.6244994681211021
ADULT;[0, 3, 1, 0, 1, 0, 2];4%;0.7905053048012946;0.9183032207384124;0.7784355938284894;0.7275503970678066;0.002612108544660171;0.0614348956081332;0.48371650231606467;0.3688117922481187;0.036461256056559865;0.5338188424207838;0.5781550965623964;0.5095422565634636
ADULT;[1, 2, 0, 1, 1, 0, 2];3%;0.7511238985793919;0.48232521602513817;0.7456045927520634;0.371411117898594;0.0030271472824074906;0.06310043863864391;0.4927060539752071;0.3782088950323815;0.03167746161960554;0.4740577447337463;0.6015910107370429;0.5449316759052013
ADULT;[0, 3, 0, 1, 1, 0, 2];3%;0.8178385182521131;0.7698350353495688;0.8058844635809117;0.5870494807574831;0.0029706818298191316;0.06825486649107118;0.39025926662688837;0.2542587357283096;0.033765904400060665;0.47197571893594825;0.6024544524484562;0.4314821171006518
ADULT;[1, 1, 1, 1, 1, 0, 2];2%;0.7322424024456033;0.42026708562450926;0.7240760674560458;0.3775198533903484;0.002916239020308565;0.04549010285982559;0.593251994783729;0.5069799660000686;0.024177358313474916;0.5977412003369734;0.5853846354832749;0.6482202486740251
ADULT;[0, 2, 1, 1, 1, 0, 2];2%;0.9570221183240422;0.8059701492537307;0.9438464298528885;0.6047648136835674;0.002925176986540589;0.047411190958738345;0.4889201486575723;0.3735914914711257;0.0246742463317956;0.5937301004498777;0.586804266400996;0.5323561029031814
ADULT;[1, 1, 0, 2, 1, 0, 2];3%;0.7656896241683148;0.1563236449332285;0.7423753139576607;0.14783139890042654;0.002780157847818715;0.054930562926970385;0.504982222980041;0.39677085792363376;0.03311289449112912;0.49856916986656163;0.5847795846444451;0.5540205091822082
ADULT;[0, 2, 0, 2, 1, 0, 2];3%;0.9512677575975542;0.6677140612725844;0.9517402224614284;0.5119120342089193;0.002708927859093559;0.057188033821040395;0.40137385104562967;0.2643452875932294;0.033112892079109904;0.4933128264639798;0.5858839758690793;0.43872551206534455
ADULT;[1, 0, 1, 2, 1, 0, 2];5%;0.7518431936702034;0.06441476826394368;0.7186939361320416;0.11301160659743331;0.0014462144226021609;0.051218907910974436;0.6136632028317001;0.5368665164957553;0.04564409848294712;0.6258717909152648;0.499331919948429;0.6390527279158881
ADULT;[0, 1, 1, 2, 1, 0, 2];3%;0.9964035245459448;0.7132757266300076;0.968066020810908;0.5656689065363474;0.0027012326525553848;0.04080905699711605;0.5009259522388684;0.3918417355649309;0.025378275956388835;0.6180953662602645;0.569359837288756;0.5404656196113249
ADULT;[1, 0, 0, 3, 1, 0, 2];5%;0.7610142060780433;0.0;0.7495514890563334;0.12400733048258974;0.001759238082544087;0.06312933022359697;0.5271036403421524;0.4908401060166357;0.05426715709989908;0.5133207993310385;0.5272941943146637;0.5718659434550304
ADULT;[0, 1, 0, 3, 1, 0, 2];3%;1.007732422226218;0.19010212097407567;0.9764980265518483;0.16188149053145928;0.0029523149202662215;0.055130950333681095;0.41099372910095017;0.34339041125353664;0.030025281741245184;0.5031451673196191;0.593510302908068;0.4644149784752529
ADULT;[0, 0, 1, 3, 1, 0, 2];4%;0.9920877540010787;0.0;0.9852888410477215;0.13866829566279773;0.0016089264895862872;0.04950507334054847;0.5215668722233273;0.4849109368509784;0.043285324921340386;0.6334445648070002;0.5081140710479738;0.5518899964949544
ADULT;[1, 2, 0, 0, 2, 0, 2];4%;0.752742312533717;0.8271798900235658;0.7461428058844638;0.6224801466096516;0.0021145151584220623;0.06030431197043277;0.5207048604203965;0.45953607512439015;0.04154284781456128;0.5159829366314477;0.5558742188206598;0.5481584907876992
ADULT;[0, 3, 0, 0, 2, 0, 2];4%;0.8163999280704907;0.9049489395129622;0.8040904198062432;0.7422113622480145;0.002100305460854104;0.06434205774540569;0.4193675580437069;0.3368067679286945;0.043797027123128704;0.5142205815810653;0.5569827426929017;0.435836012048251
ADULT;[1, 1, 1, 0, 2, 0, 2];3%;0.73008451717317;0.8043990573448542;0.7287405812701829;0.6585216860109954;0.001988713528650317;0.04004164667327868;0.6176539543607377;0.5845561879603226;0.02709344157773493;0.6372750402438175;0.5338511797795129;0.6441990169120356
ADULT;[0, 2, 1, 0, 2, 0, 2];3%;0.9654738356410717;1.076983503534958;0.9499461786867599;0.850946854001221;0.00201443546902329;0.041041062647227324;0.5134274915456535;0.45132995113103624;0.02719286994343981;0.63353539295106;0.5351389824405912;0.5284469703793966
ADULT;[1, 1, 0, 1, 2, 0, 2];3%;0.7676676856680453;0.4037706205813036;0.7432723358449946;0.3469761759315819;0.0023007901511849648;0.045464431590434125;0.525611302143037;0.4717208696967977;0.028342580500653948;0.5794248318503173;0.5614123018533747;0.5692740979176174
ADULT;[0, 2, 0, 1, 2, 0, 2];3%;0.9584607085056646;0.8012568735271012;0.9549695012558306;0.6035430665852168;0.002284061926344689;0.047375524507110474;0.4216745447598901;0.3388274993357466;0.028673902476765913;0.5744001134747642;0.5627882002436756;0.4539420575559153
ADULT;[1, 0, 1, 1, 2, 0, 2];4%;0.7507642510339864;0.33621366849960693;0.7201291711517764;0.3433109346365304;0.001140231626141609;0.044970781073103566;0.6343680632520977;0.6112218379724031;0.040474289314913425;0.7040418847067447;0.47419931381096075;0.650635478716112
ADULT;[0, 1, 1, 1, 2, 0, 2];1%;0.9973026434094585;0.7588373919874309;0.9684248295658415;0.5656689065363474;0.0022352648465110716;0.027851658310898815;0.5191059548280599;0.46439365344777483;0.015413348441964764;0.6964609466075238;0.5427401254662404;0.5539055409877353
ADULT;[1, 0, 0, 2, 2, 0, 2];6%;0.7633519151231792;0.19324430479182866;0.7473986365267313;0.158827122785583;0.0012520534661852535;0.06845202258762978;0.5542009655795301;0.5096322805567907;0.06390685925249635;0.60772400692829;0.4865561458617993;0.5735664727077431
ADULT;[0, 1, 0, 2, 2, 0, 2];3%;1.0075525984535152;0.725844461901022;0.9878005023322571;0.5723885155772751;0.002138616227512676;0.04521852438007678;0.4353684547885926;0.35896222558247726;0.03227925537035593;0.598760656077139;0.547417808158384;0.46498333117378116
ADULT;[0, 0, 1, 2, 2, 0, 2];5%;0.986872864592699;0.6331500392772965;0.9892357373519914;0.5369578497251066;0.0011857500700812248;0.05162430814862515;0.5467649296971036;0.5015225474744276;0.048422236230393316;0.7241127005854731;0.4633192792912121;0.548877831899367
ADULT;[0, 0, 0, 3, 2, 0, 2];6%;1.0010789426362163;0.025137470542026398;0.993541442411195;0.15394013439218096;0.001341492913341661;0.06473659422816938;0.4625403772012087;0.4573724962127593;0.05955015577337105;0.6139022374999716;0.4936384404924625;0.4861988176712173
ADULT;[1, 3, 0, 0, 0, 1, 2];5%;0.4713181082539111;0.725844461901022;0.3912809472551129;0.5357361026267561;0.0031779357069332214;0.096899738330285;0.49346741879564643;0.3783955746389727;0.05449126512890267;0.2658437404294483;0.6261092707378874;0.5530979031443024
ADULT;[0, 4, 0, 0, 0, 1, 2];5%;0.45531379248336634;0.7117046347211311;0.46681019016864;0.5363469761759314;0.0037335021836078725;0.10448423235759136;0.3862996959277047;0.3459734501002308;0.04540242270934042;0.3178466820658542;0.6563006772230742;0.4421814164566176
ADULT;[1, 2, 1, 0, 0, 1, 2];5%;0.7351195828088471;0.7753338570306365;0.7330462863293864;0.5974343310934643;0.003464771167014559;0.08210792080271892;0.5945892182216034;0.5007670989245686;0.05408842130121351;0.3886235680202741;0.6148768623244388;0.6570054693772889
ADULT;[0, 3, 1, 0, 0, 1, 2];6%;0.7885272433015644;0.9057344854674004;0.7831001076426265;0.6951740989615144;0.00347730241832024;0.08644055248987158;0.49401801699394693;0.3790712553145502;0.055547138161677084;0.3871453137101324;0.615556079810055;0.5456859146478334
ADULT;[1, 2, 0, 1, 0, 1, 2];5%;0.7523826649883115;0.377847604084839;0.7500897021887337;0.25290164935858156;0.0036076827168315547;0.0855561179435198;0.5011809245944997;0.3863314311923041;0.04774556419369126;0.3279089173548658;0.6369285036561938;0.576958358407696
ADULT;[0, 3, 0, 1, 0, 1, 2];5%;0.8189174608883294;0.7069913589945016;0.8087549336203803;0.5375687232742818;0.003452328163957509;0.09008291299969312;0.3989196434491925;0.2625306010712191;0.04738083695746555;0.3254426738231444;0.6360291377340593;0.4623422974781402
ADULT;[1, 1, 1, 1, 0, 1, 2];5%;0.7306239884912783;0.377847604084839;0.7251524937208471;0.2309102015882705;0.004336548790888199;0.07627951135826629;0.6046211568640546;0.5184075895950804;0.051181647608842896;0.4526426675329177;0.6269736892583354;0.6857432138472735
ADULT;[0, 2, 1, 1, 0, 1, 2];5%;0.9546844092789066;0.7344854673998428;0.9438464298528885;0.5485644471594383;0.004395552234978499;0.07920187351692456;0.5031259768677802;0.38866092650968825;0.05151313140951672;0.4481950829442473;0.6284569537957257;0.5734637675295013
ADULT;[1, 1, 0, 2, 0, 1, 2];5%;0.7667685668045318;0.11704634721131123;0.738249013275924;0.13072693952351755;0.003554396855700843;0.0818860972428828;0.5161496964013453;0.4081612917866004;0.054834634647624406;0.3525624882549062;0.6244516828821395;0.5936729139175126
ADULT;[0, 2, 0, 2, 0, 1, 2];5%;0.9527063477791761;0.6197957580518463;0.951202009329028;0.47281612706169746;0.0035026334477452955;0.0849382098625756;0.4143245521801396;0.27804558183014727;0.05393950191925217;0.3468521261803931;0.6250649323679006;0.48018642525304717
ADULT;[1, 0, 1, 2, 0, 1, 2];8%;0.752742312533717;0.0;0.7215644061715107;0.02748930971288834;0.0033095699261813595;0.08556770074462645;0.627096220094041;0.5507308610427111;0.07873815921979145;0.4810790691083076;0.5489474323787953;0.688822462481719
ADULT;[0, 1, 1, 2, 0, 1, 2];6%;0.9956842294551339;0.6637863315003931;0.9610692500897026;0.5131337813072698;0.004456157582528263;0.07642778990323522;0.5172189225799808;0.40948605096584184;0.056969088859935034;0.472472970361316;0.6146969249990443;0.5870583066904951
ADULT;[1, 0, 0, 3, 0, 1, 2];8%;0.7629922675777738;0.0;0.7529601722282024;-0.009163103237630673;0.0028985222207744635;0.08940256114192385;0.5393873085339168;0.5017410789429527;0.0787892295385199;0.3688405917171184;0.5712235246385332;0.6207517717263169
ADULT;[0, 1, 0, 3, 0, 1, 2];5%;1.0052148894083797;-0.007069913589946626;0.993541442411195;0.0354306658521685;0.0035283289524138768;0.08075887685042064;0.42299084941316895;0.35444480487188257;0.04966968980970469;0.35764602865091816;0.6309739699420054;0.5021183122660606
ADULT;[0, 0, 1, 3, 0, 1, 2];7%;1.0039561229994607;0.0;0.9870828848223899;0.02871105681123885;0.0033558522772412073;0.07989302426149682;0.5361216099728134;0.4982084723263926;0.072280025464677;0.4890010030905112;0.5536235454968402;0.5992680270492776
ADULT;[1, 2, 0, 0, 1, 1, 2];4%;0.7531019600791224;0.7470542026708572;0.7436311445999282;0.6084300549786189;0.0028297091443231716;0.0608429655456558;0.5187487567137458;0.3902587384299062;0.03761152302275193;0.48265245002416757;0.5831828745492893;0.5737771596379607
ADULT;[0, 3, 0, 0, 1, 1, 2];4%;0.8149613378888687;0.8978790259230155;0.8053462504485113;0.709224190592547;0.0027480541909285037;0.06520801808131654;0.4164286661551432;0.2664700732146335;0.038937535848611045;0.48042962542962453;0.583511210012758;0.45976878099588386
ADULT;[1, 1, 1, 0, 1, 1, 2];3%;0.7282862794461428;0.8216810683424981;0.7228202368137783;0.6493585827733666;0.0028897424458574164;0.04499368060622642;0.6187219964572263;0.5181271948160115;0.02976187926601328;0.6070693035974887;0.566361797798071;0.675400936512369
ADULT;[0, 2, 1, 0, 1, 1, 2];3%;0.968351016004316;1.021209740769835;0.9562253318980987;0.8112400733048258;0.0027640150741699543;0.0456021619252638;0.5142231947483589;0.3845600082257676;0.028734357435999953;0.6027289119804788;0.566760963968846;0.5589434038133143
ADULT;[1, 1, 0, 1, 1, 1, 2];3%;0.7658694479410175;0.3629222309505098;0.7357373519913888;0.24618204031765373;0.0032315161922157423;0.050227712592353216;0.5260320459992295;0.40451721758420656;0.029165977255925075;0.5462609278011196;0.59214969656554;0.5981536536313431
ADULT;[0, 2, 0, 1, 1, 1, 2];3%;0.9660133069591799;0.7156323644933223;0.9551489056332974;0.5626145387904711;0.0032206590938821784;0.05407395898758706;0.42258234107250064;0.27230450362374703;0.030160571734540873;0.5408799043463782;0.5938147509273286;0.4835124456858359
ADULT;[1, 0, 1, 1, 1, 1, 2];4%;0.7518431936702034;0.3432835820895512;0.7378902045209903;0.22663408674404373;0.0019310963822148576;0.046243790835242264;0.6345575163955987;0.5446610465773984;0.04093397286876414;0.6739135760630295;0.5056168233817463;0.6828180705539203
ADULT;[0, 1, 1, 1, 1, 1, 2];2%;0.9985614098183782;0.7117046347211311;0.9869034804449232;0.48808796579108066;0.0033095699261813595;0.03684038583650727;0.5222291688374893;0.399720594675787;0.021712382668747816;0.6658604006015254;0.5771804787223431;0.5860272776298003
ADULT;[1, 0, 0, 2, 1, 1, 2];6%;0.7653299766229094;0.009426551453259012;0.751524937208468;0.058032987171654796;0.0018541679943916893;0.06356369021266192;0.551311805141135;0.4409009205201258;0.057827814992384215;0.5745445559924567;0.5124483797784153;0.6009997930942534
ADULT;[0, 1, 0, 2, 1, 1, 2];3%;1.007732422226218;0.6991358994501168;0.999102978112666;0.5497861942577889;0.002916239020308565;0.04823743443587593;0.4348656145702159;0.2909094775466893;0.031385311411135514;0.5650479970670531;0.5768773149060498;0.4925413870729031
ADULT;[0, 0, 1, 2, 1, 1, 2];5%;0.991907930228376;0.6684996072270226;0.9895945461069251;0.49847281612706185;0.0018918779884226542;0.050130321410119916;0.5456913618839293;0.43397199836333394;0.046136993595323056;0.6933639177378345;0.49262653586421046;0.579949573572182
ADULT;[0, 0, 0, 3, 1, 1, 2];5%;1.0073727746808125;0.0;0.9940796555435953;0.010384850335979343;0.0019594959087540394;0.060589325839789855;0.45930072844733677;0.38829896420492915;0.05386624117724077;0.5803232142507092;0.5197436711086578;0.5129088190340452
ADULT;[1, 1, 0, 0, 2, 1, 2];3%;0.7633519151231792;0.8051846032992924;0.7378902045209903;0.6212583995113011;0.0021935579406703733;0.046313724127125554;0.5513382496424072;0.4829670097131988;0.033852926544934825;0.587736503791072;0.542527455020655;0.5965879256453499
ADULT;[0, 2, 0, 0, 2, 1, 2];3%;0.9739255529581011;1.010997643362138;0.9729099390025119;0.8136835675015268;0.0021192931821848843;0.04839801372871209;0.44800932109466024;0.35087416065134924;0.034217547871589565;0.5825668298102059;0.5438709444647657;0.4819359343540803
ADULT;[1, 0, 1, 0, 2, 1, 2];4%;0.7516633698975006;0.746268656716419;0.7244348762109799;0.6157605375687238;0.0011475873033151439;0.04636575932511087;0.658191006659278;0.6203948198956526;0.04313419667796458;0.7094456025378874;0.4534092603492324;0.6734693436737315
ADULT;[0, 1, 1, 0, 2, 1, 2];2%;1.013846430498112;1.0549882168106848;0.9700394689630427;0.7984117287721436;0.0022090198972206545;0.027594349710178306;0.544072721589133;0.4745942930900476;0.01851423102519551;0.7051803686724757;0.521795840862503;0.5792104548361209
ADULT;[1, 0, 0, 1, 2, 1, 2];5%;0.766588743031829;0.28358208955223935;0.7563688554000719;0.2284667073915695;0.0014554537892106343;0.05420806330646517;0.5701166084098341;0.5122618309844722;0.04988469406687651;0.6551678712730833;0.4855016378704072;0.6080545298266319
ADULT;[0, 1, 0, 1, 2, 1, 2];2%;1.017263082179464;0.7305577376276515;1.000717617509867;0.5510079413561394;0.002535304761575992;0.037495093911361355;0.45412944701785524;0.36416474097371276;0.02479414248955147;0.6461633740446189;0.5523752604134875;0.5062128150757333
ADULT;[0, 0, 1, 1, 2, 1, 2];3%;0.9940658155008093;0.57109190887667;0.9881593110871907;0.4899205864386064;0.0013740593690883666;0.03055928182384829;0.5599177141846788;0.500659101110425;0.027578402654406572;0.7716277127903775;0.45854450109427475;0.5835289855231279
ADULT;[0, 0, 0, 2, 2, 1, 2];6%;1.0008991188635137;0.6920659858601724;0.9949766774309293;0.5027489309712887;0.0013180166090776524;0.059598089841183734;0.4830826236734415;0.4035334992323461;0.056192387453604005;0.6735358601789059;0.47373463638845625;0.508157897993858
ADULT;[1, 2, 0, 0, 0, 2, 2];6%;0.7525624887610143;0.725844461901022;0.7404018658055259;0.5919364691508852;0.0032315161922157423;0.09012004063240031;0.5310490020555666;0.47120036070950305;0.06212590752289256;0.34049276204887885;0.6135151724244108;0.5987257045280272
ADULT;[0, 3, 0, 0, 0, 2, 2];6%;0.8111850386621109;0.8641005498821683;0.80821672048798;0.6957849725106896;0.0031363077914444938;0.09343101868683043;0.43053937309954815;0.3495671161276666;0.0620927542091495;0.33859416968459466;0.6128140078048427;0.4857286333272968
ADULT;[1, 1, 1, 0, 0, 2, 2];6%;0.7288257507642509;0.7588373919874309;0.7203085755292432;0.6212583995113011;0.0037048037391943225;0.08274752231020657;0.6322809211211836;0.600449337369986;0.06405743266567045;0.46430595067848573;0.601904400923621;0.7018367811362236
ADULT;[0, 2, 1, 0, 0, 2, 2];6%;0.9669124258226935;1.035349567949726;0.9612486544671693;0.8130726939523516;0.0036625592006825853;0.0835681101699837;0.5314634308069757;0.4716676798435434;0.06299657398917928;0.4604195601766547;0.6021595359637913;0.5891809062644041
ADULT;[1, 1, 0, 1, 0, 2, 2];6%;0.766588743031829;0.3707776904948947;0.7396842482956588;0.20952962736713474;0.0038374779929577466;0.08291551855380358;0.5401431476376871;0.48785259095831873;0.05790835882641435;0.40519436375696394;0.6240449363527238;0.6246042085848451
ADULT;[0, 2, 0, 1, 0, 2, 2];6%;0.9642150692321525;0.7549096622152397;0.955507714388231;0.5448992058643868;0.0037773776899708966;0.0853273106197891;0.4387055929725611;0.3582496013369212;0.05707952499610299;0.40005570578047356;0.6246355459077206;0.5115196519700286
ADULT;[1, 0, 1, 1, 0, 2, 2];8%;0.753461607624528;0.28122545168892227;0.7163616792249733;0.23885155772755068;0.0034034202491638283;0.08531151908943364;0.649044366768668;0.6267983019897873;0.07879450196035755;0.5324431031427266;0.5467240501474493;0.7156937322006228
ADULT;[0, 1, 1, 1, 0, 2, 2];6%;1.0032368279086492;0.7266300078554603;0.9664513814137069;0.48442272449602913;0.004715977637095677;0.07800148082621366;0.5409684528940648;0.48875224912127674;0.0596800832010928;0.5246303288931154;0.6138756802572399;0.617105128360344
ADULT;[1, 0, 0, 2, 0, 2, 2];9%;0.7683869807588563;-0.01099764336213788;0.7547542160028708;0.05314599877825275;0.00298927341104853;0.09900497812409624;0.567525836672455;0.5244251554426647;0.09182192603852078;0.43353504851449765;0.5534640320441556;0.6417607161004982
ADULT;[0, 1, 0, 2, 0, 2, 2];6%;1.0059341844991907;0.6912804399057342;0.9646573376390384;0.5387904703726324;0.0036486870783708006;0.08320291934876128;0.45300654244856375;0.37910323105270494;0.062342484043825745;0.4238838931395477;0.6111599082785629;0.5258251111261595
ADULT;[0, 0, 1, 2, 0, 2, 2];8%;0.9989210573637836;0.6009426551453259;0.9901327592393254;0.5131337813072698;0.0033325536787484947;0.08776027606818675;0.563136838848008;0.5196027987330172;0.08263200073963706;0.5518211516260451;0.5338767779088545;0.6170796402620147
ADULT;[0, 0, 0, 3, 0, 2, 2];9%;1.0046754180902715;0.0;0.992644420523861;0.008552229688453577;0.002979949279608786;0.0936475934291551;0.4774692849091099;0.47244495111016094;0.08559301062462892;0.43946272420792587;0.5580469764627229;0.5534246886426576
ADULT;[1, 1, 0, 0, 1, 2, 2];4%;0.765509800395612;0.7611940298507457;0.7414782920703267;0.6218692730604763;0.002555811426637122;0.05407338397050317;0.5537241751683765;0.4881144576691041;0.038961580939250506;0.5592707726174412;0.5635571097833343;0.6099297666827008
ADULT;[0, 2, 0, 0, 1, 2, 2];4%;0.9717676676856678;1.017282010997644;0.9730893433799787;0.8057422113622486;0.0024436945844938584;0.05539338131412214;0.45035854007407616;0.35602747932780443;0.038298575348600226;0.5544574987987544;0.5641619681175759;0.4946904893597412
ADULT;[1, 0, 1, 0, 1, 2, 2];6%;0.7523826649883115;0.7486252945797337;0.7326874775744529;0.5919364691508852;0.001403814030331168;0.05984231377973337;0.6627734045677153;0.627936324896228;0.05593397138954951;0.6826338939737417;0.48139929830307293;0.6943569239633689
ADULT;[0, 1, 1, 0, 1, 2, 2];3%;1.0169034346340584;1.0070699135899444;0.9725511302475783;0.8051313378130732;0.0025151160293065073;0.042241511410349854;0.5500914111417393;0.4839642549615582;0.03139741371754518;0.6788807304504884;0.5475968942321402;0.5958181550489449
ADULT;[1, 0, 0, 1, 1, 2, 2];6%;0.7651501528502066;0.28358208955223935;0.7543954072479367;0.23152107513744577;0.00201443546902329;0.06605062590697539;0.575051073409946;0.5202661568741962;0.06076883845857798;0.6271384716322804;0.5116776113522769;0.6300904412430016
ADULT;[0, 1, 0, 1, 1, 2, 2];3%;1.013486782952706;0.7659073055773752;1.003049874416936;0.5528405620036652;0.0029986547457486407;0.04778711030138444;0.45843319092772716;0.3715575096065554;0.03242585937832704;0.6182349826759312;0.5746126082976587;0.5209147641141982
ADULT;[0, 0, 1, 1, 1, 2, 2];5%;0.9946052868189175;0.5671641791044764;0.9931826336562614;0.4954184483811856;0.002023152946722917;0.054262074232365884;0.570371580765463;0.5150258724837228;0.05062304566689535;0.7456738908517969;0.49279077274698085;0.6100663120830037
ADULT;[0, 0, 0, 2, 1, 2, 2];7%;1.0005394713181082;0.6771406127258434;0.9928238249013278;0.5271838729383007;0.0018541679943916893;0.06955725160014556;0.48805734746654655;0.41169404260146514;0.06525712018974861;0.6453416234945875;0.4985271473094607;0.5293046587533726
ADULT;[1, 0, 0, 0, 2, 2, 2];8%;0.758496673260205;0.7297721916732133;0.7473986365267313;0.6023213194868663;0.0011717387475732614;0.07903931959563207;0.6039103128818665;0.6001017581980262;0.07590624603021265;0.6643974878395943;0.4699964545034854;0.6276215338080797
ADULT;[0, 1, 0, 0, 2, 2, 2];4%;1.012228016543787;1.011783189316576;0.9847506279153212;0.8081857055589495;0.0019073793298424976;0.04445394296437869;0.4831303816533576;0.4489936935729518;0.03547820906511574;0.6594623098857199;0.5237519566045605;0.5170368908468165
ADULT;[0, 0, 1, 0, 2, 2, 2];5%;0.9989210573637836;0.9285153181461121;0.9847506279153212;0.8002443494196694;0.00106482342545782;0.054113660453933614;0.593580380232459;0.589672499273159;0.0519838910652385;0.7807379240970105;0.4393775879836726;0.5971762331418639
ADULT;[0, 0, 0, 1, 2, 2, 2];5%;0.9987412335910809;0.5962293794186964;0.9883387154646575;0.5424557116676839;0.0013761447752592855;0.0570816996388829;0.5043937341530438;0.48027287264156515;0.054071571779186464;0.7264792576500794;0.46870539521465054;0.531606133328245
ADULT;[1, 4, 1, 2, 0, 0, 0];5%;0.3245819097284661;0.3652788688138246;0.2251524937208467;0.13561392791692145;0.0037773776899708966;0.07628358705296988;0.5461334192187656;0.5098755183547594;0.04694866900617389;0.4154528473406155;0.611211519417371;0.5780083534017834
ADULT;[1, 4, 0, 3, 0, 0, 0];4%;0.3238626146376552;0.19167321288295217;0.2362755651237888;0.13927916921197298;0.0034399724802201587;0.0830584955072266;0.45320033722659553;0.45714360402544957;0.04313433266468424;0.31555798401076335;0.6300405067134444;0.4958376181948942
ADULT;[1, 3, 1, 3, 0, 0, 0];5%;0.5774141341485344;0.5239591516103702;0.5672766415500538;0.3805742211362247;0.0030659709687221614;0.07511243227681322;0.5607126279992801;0.4894278742498486;0.05387594711332406;0.3831205689690376;0.5898826336355315;0.5999830645199389
ADULT;[0, 4, 1, 3, 0, 0, 0];4%;0.5371336090631181;0.6496465043205022;0.5215285252960172;0.48869883934025593;0.0040979126392340975;0.07571087333579309;0.4537118607140488;0.4576514386416204;0.04408004943774753;0.42211545808102374;0.6196197663331415;0.48921750464082264
ADULT;[1, 4, 1, 1, 1, 0, 0];2%;0.3164898399568421;0.45640219952867117;0.2807678507355578;0.33109346365302345;0.003452328163957509;0.045122001770494094;0.5571280166466214;0.5092035761733753;0.021517016695600757;0.6084094531101358;0.5806100436233028;0.5889979488429764
ADULT;[1, 4, 0, 2, 1, 0, 0];3%;0.32781873763711583;0.39198743126472985;0.23591675636885523;0.13805742211362246;0.0030080938117392135;0.05414627370777571;0.4682492319253869;0.39789720406616086;0.029143217131976495;0.5083631065053889;0.579051863483417;0.4931255580031837
ADULT;[1, 3, 1, 2, 1, 0, 0];4%;0.5759755439669125;0.5781618224666143;0.5649443846429855;0.43982895540622996;0.002437396999817965;0.04990348431700934;0.5754564241982252;0.4291288264400689;0.03633677748257217;0.5752538515903478;0.536318577702961;0.5939360237310547
ADULT;[0, 4, 1, 2, 1, 0, 0];2%;0.5457651501528503;0.7454831107619806;0.5269106566200215;0.5736102626756256;0.0034399724802201587;0.043434239772013356;0.46523534816752005;0.3945354015769847;0.023891981447826484;0.6146082949219254;0.5653130972826054;0.4821459270082644
ADULT;[1, 3, 0, 3, 1, 0, 0];4%;0.582089552238806;0.5333857030636292;0.5805525654825979;0.4043982895540615;0.002555811426637122;0.05873027471785314;0.48588337264486064;0.38066325948317564;0.04039649029296726;0.47492908039026926;0.5604631929040815;0.519577482795426
ADULT;[0, 4, 0, 3, 1, 0, 0];3%;0.5450458550620394;0.6567164179104488;0.531216361679225;0.5088576664630412;0.0033210228469521016;0.054686730395843056;0.374321520929836;0.344923754751249;0.026927268035595826;0.5136518273918066;0.5883964887430463;0.4038811229530602
ADULT;[1, 2, 1, 3, 1, 0, 0];3%;0.7342204639453335;0.612725844461902;0.7456045927520634;0.3811850946853999;0.0025151160293065073;0.04219037337095049;0.5841882406433828;0.49968856912794946;0.029977090620616705;0.5963713579482889;0.5434009322546913;0.6188685329696498
ADULT;[0, 3, 1, 3, 1, 0, 0];3%;0.8433734939759037;0.8271798900235658;0.8381772515249373;0.6408063530849111;0.0026411725039647525;0.047450429552824254;0.48162067691608174;0.3755512635166332;0.03256255828321007;0.5799477361325139;0.5445146823723739;0.5046372388322083
ADULT;[1, 4, 1, 0, 2, 0, 0];2%;0.336809926272253;0.6897093479968577;0.2762827412988875;0.5546731826511909;0.0025084558289701826;0.036105095109397904;0.5805081133308704;0.5858862144420306;0.02163874180347191;0.6454212679312068;0.5275144242471681;0.5844863573245307
ADULT;[1, 4, 0, 1, 2, 0, 0];2%;0.31918719654738364;0.4485467399842886;0.28794402583423057;0.33231521075137394;0.0026935799609704597;0.044162337838008374;0.48898961481018954;0.47336721447771674;0.024783236873583993;0.5887332988135354;0.556154173059542;0.5096994712149147
